player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day
P9932,2025-10-28,62,Casual,11.2,0.6,14.3,0.0,9,45,4,0,0,5,0.687,1,0
P6403,2025-12-10,19,Casual,46.1,2.0,9.3,5.0,2,45,0,13,1,23,0.5537,0,0
P10508,2025-02-19,313,Casual,7.8,3.8,15.7,5.0,0,45,2,1,1,3,0.3666,0,0
P4364,2025-11-25,34,Hardcore,161.7,12.3,71.4,108.27,3,112,38,160,7,80,0.0,0,0
P9934,2025-12-07,22,Regular,53.6,3.6,47.1,11.3,3,75,13,25,1,26,0.3173,0,0
P7390,2025-12-03,26,Casual,3.7,1.4,12.2,0.0,3,45,5,7,0,1,0.5716,0,0
P3232,2025-12-19,10,Hardcore,131.3,10.6,86.7,100.48,1,112,65,131,6,65,0.0,0,0
P8665,2025-12-17,12,Casual,8.8,3.4,10.5,0.0,3,45,2,2,0,4,0.5913,0,0
P4440,2025-11-17,42,Casual,2.7,5.5,16.3,0.0,5,45,2,11,0,1,0.511,0,0
P3205,2025-12-28,1,Hardcore,182.8,12.5,152.1,73.13,9,112,32,68,4,91,0.2022,1,0
P1938,2025-12-27,2,Casual,7.9,0.5,19.6,0.0,6,45,2,24,0,3,0.6253,0,0
P7238,2025-11-05,54,Hardcore,189.5,8.8,147.9,121.8,0,112,91,125,8,94,0.0,0,0
P8790,2025-06-07,205,Regular,78.3,1.9,19.8,38.27,3,75,11,62,2,39,0.1533,0,0
P3535,2025-10-12,78,Hardcore,124.1,14.6,71.4,57.56,0,112,31,221,3,62,0.0,0,0
P7145,2025-12-20,9,Casual,14.7,2.3,23.7,0.0,9,45,3,10,0,7,0.7775,1,0
P4734,2025-09-05,115,Casual,1.9,3.1,10.8,0.0,24,45,4,4,0,0,0.8936,1,0
P9917,2025-08-01,150,Hardcore,105.0,26.2,129.6,153.62,1,112,26,108,10,52,0.0,0,0
P7278,2025-12-12,17,Hardcore,164.1,19.0,87.7,108.31,5,112,36,175,7,82,0.0778,0,0
P10637,2025-12-17,12,Casual,41.3,2.3,13.0,0.0,2,45,0,15,0,20,0.5656,0,0
P10472,2025-12-16,13,Hardcore,135.8,6.3,118.8,73.76,2,112,33,190,4,67,0.0457,0,0
P3516,2025-11-03,56,Casual,15.6,3.1,9.5,0.0,1,45,8,5,0,7,0.3962,0,0
P8258,2025-08-02,149,Regular,22.8,7.4,29.6,40.45,1,75,40,20,2,11,0.0862,0,0
P5717,2025-06-10,202,Whale,161.1,5.5,109.5,666.29,2,97,41,359,44,80,0.0,0,0
P2599,2025-09-24,96,Hardcore,132.1,6.5,97.2,35.7,0,112,40,189,2,66,0.0,0,0
P3963,2025-12-09,20,Whale,128.0,10.9,49.3,575.39,2,97,48,378,38,64,0.0,0,0
P4786,2025-09-09,111,Regular,32.6,12.6,47.8,18.14,1,75,16,24,1,16,0.0,0,0
P3414,2025-12-16,13,Regular,46.5,4.1,43.4,20.3,1,75,26,68,1,23,0.2374,0,0
P9007,2025-05-03,240,Casual,6.4,2.5,19.9,0.0,5,45,1,3,0,3,0.3895,0,0
P7268,2025-09-17,103,Casual,22.8,2.5,13.6,0.0,6,45,2,10,0,11,0.5325,0,0
P2935,2025-12-11,18,Hardcore,174.6,16.0,59.7,126.89,0,112,42,138,8,87,0.0,0,0
P6733,2025-11-17,42,Regular,52.6,7.3,14.3,25.21,2,75,10,25,1,26,0.1843,0,0
P4581,2025-12-17,12,Hardcore,154.5,18.5,86.7,98.33,2,112,28,219,6,77,0.1219,0,0
P6198,2025-12-09,20,Casual,7.0,4.0,24.4,0.0,1,45,5,1,0,3,0.4358,0,0
P1779,2025-12-09,20,Regular,37.9,5.6,19.0,18.82,0,75,25,27,1,18,0.2339,0,0
P4436,2025-11-23,36,Casual,1.0,1.4,5.0,0.0,4,45,0,7,0,0,0.4496,0,0
P5472,2025-12-21,8,Casual,15.7,0.7,25.3,0.0,2,45,1,8,0,7,0.6272,0,0
P1183,2025-11-17,42,Hardcore,232.0,20.1,32.6,65.82,5,112,33,239,4,100,0.0,0,0
P5513,2025-12-06,23,Regular,36.3,6.3,36.5,38.74,4,75,14,67,2,18,0.3302,0,0
P7519,2025-12-19,10,Casual,48.2,0.5,10.7,0.0,11,45,4,2,0,24,0.8317,1,0
P5733,2025-09-19,101,Hardcore,152.3,33.3,173.2,108.99,1,112,39,126,7,76,0.0,0,0
P9849,2025-09-16,104,Casual,3.7,2.5,12.4,0.0,3,45,1,0,0,1,0.4625,0,0
P7254,2025-12-25,4,Regular,26.1,3.5,36.0,19.31,4,75,12,20,1,13,0.2691,0,0
P3152,2025-12-16,13,Regular,43.4,4.9,93.6,53.91,6,75,21,70,3,21,0.4536,0,0
P5871,2025-11-11,48,Casual,39.8,0.9,16.8,5.0,4,45,9,27,1,19,0.4097,0,0
P7715,2025-05-08,235,Regular,42.1,3.7,28.5,19.31,1,75,9,64,1,21,0.1098,0,0
P4563,2025-10-17,73,Regular,36.0,2.9,24.5,41.91,2,75,15,11,2,18,0.2577,0,0
P10882,2025-09-02,118,Casual,4.1,0.8,25.4,0.0,2,45,2,2,0,2,0.3898,0,0
P5548,2025-10-15,75,Regular,26.6,3.9,34.6,35.62,1,75,17,66,2,13,0.0223,0,0
P4298,2025-11-21,38,Casual,8.2,4.9,24.1,0.0,1,45,2,1,0,4,0.2277,0,0
P8283,2025-08-10,141,Regular,55.0,8.6,20.1,42.89,0,75,10,76,2,27,0.0,0,0
P4861,2025-11-28,31,Regular,49.0,5.8,48.2,51.21,7,75,17,45,3,24,0.2662,1,0
P1270,2025-11-16,43,Hardcore,122.7,19.7,135.3,113.64,2,112,41,111,7,61,0.0,0,0
P1707,2025-10-21,69,Hardcore,119.5,16.5,91.7,110.52,1,112,38,186,7,59,0.0,0,0
P5004,2025-08-11,140,Casual,15.1,1.3,23.2,0.0,1,45,5,10,0,7,0.3549,0,0
P1484,2025-12-25,4,Regular,44.0,6.8,25.9,57.32,0,75,11,60,3,22,0.1968,0,0
P7568,2024-12-29,365,Casual,26.7,1.8,11.9,5.0,10,45,2,23,1,13,0.6983,1,0
P4481,2025-12-28,1,Regular,49.4,2.7,44.4,59.64,0,75,11,81,3,24,0.2088,0,0
P2146,2025-11-02,57,Hardcore,92.9,8.5,71.8,131.05,3,112,46,163,8,46,0.0102,0,0
P10027,2025-10-04,86,Casual,10.4,1.2,16.0,0.0,1,45,2,15,0,5,0.4313,0,0
P1532,2025-03-29,275,Whale,136.3,13.5,112.4,579.12,0,97,51,328,38,68,0.0,0,0
P9226,2025-09-01,119,Casual,8.2,0.5,31.0,0.0,0,45,0,3,0,4,0.2349,0,0
P1998,2025-12-03,26,Whale,78.6,6.3,106.6,479.41,2,97,98,243,31,39,0.0,0,0
P7838,2025-12-26,3,Casual,45.9,0.6,25.1,0.0,15,45,1,2,0,22,0.8535,1,0
P4918,2025-05-10,233,Regular,38.8,9.5,36.6,27.09,14,75,17,46,1,19,0.4719,1,0
P9292,2025-11-18,41,Casual,1.0,3.9,20.1,0.0,12,45,7,10,0,0,0.7458,1,0
P8229,2025-12-21,8,Regular,84.6,6.4,66.7,8.28,3,75,10,32,1,42,0.2366,0,0
P2193,2025-10-03,87,Regular,28.3,5.9,44.3,46.97,0,75,16,59,3,14,0.0585,0,0
P5682,2025-09-07,113,Hardcore,97.6,21.8,108.1,113.25,5,112,23,231,7,48,0.0,0,0
P8447,2025-10-26,64,Casual,6.0,2.3,7.1,0.0,9,45,11,17,0,3,0.6646,1,0
P2028,2025-07-22,160,Casual,7.9,1.3,7.2,0.0,0,45,5,4,0,3,0.4491,0,0
P7129,2025-11-07,52,Casual,23.5,0.9,14.4,0.0,3,45,3,0,0,11,0.3879,0,0
P2021,2025-12-26,3,Casual,4.6,1.3,6.4,0.0,4,45,3,15,0,2,0.5745,0,0
P7608,2025-12-09,20,Hardcore,197.0,12.8,138.5,102.85,2,112,37,102,6,98,0.0,0,0
P2485,2025-11-13,46,Casual,16.8,2.2,5.0,0.0,3,45,1,0,0,8,0.4574,0,0
P10445,2025-11-09,50,Casual,9.1,1.8,16.7,0.0,9,45,0,15,0,4,0.6067,1,0
P4044,2025-11-10,49,Regular,32.0,3.2,30.0,79.05,0,75,15,62,5,16,0.0737,0,0
P8624,2025-10-31,59,Regular,20.3,4.2,23.4,20.45,3,75,2,70,1,10,0.2273,0,0
P6673,2025-07-28,154,Casual,15.2,3.7,43.6,0.0,0,45,2,24,0,7,0.2393,0,0
P5259,2025-12-22,7,Regular,44.1,9.3,39.6,14.01,1,75,11,38,1,22,0.1941,0,0
P4648,2025-10-24,66,Regular,46.6,5.7,55.8,21.62,1,75,19,51,1,23,0.1509,0,0
P3154,2025-10-09,81,Casual,1.4,0.5,18.2,0.0,2,45,3,19,0,0,0.2609,0,0
P1266,2025-11-02,57,Regular,35.9,5.4,43.5,45.18,20,75,10,27,3,17,0.5832,1,0
P10824,2025-11-03,56,Regular,37.0,7.3,63.2,6.22,5,75,11,58,1,18,0.1603,0,0
P10681,2025-12-02,27,Casual,46.3,3.5,5.0,0.0,12,45,1,10,0,23,0.8856,1,0
P7233,2025-11-30,29,Casual,24.4,1.3,40.1,0.0,1,45,6,2,0,12,0.465,0,0
P8922,2025-10-16,74,Casual,25.2,1.8,14.1,0.0,1,45,0,27,0,12,0.3821,0,0
P3661,2025-10-07,83,Hardcore,177.5,8.4,76.6,71.58,1,112,47,59,4,88,0.0,0,0
P5305,2025-09-25,95,Casual,6.7,2.0,14.0,0.0,4,45,1,2,0,3,0.427,0,0
P10581,2025-10-30,60,Regular,24.8,5.7,28.4,17.59,3,75,9,38,1,12,0.3142,0,0
P3895,2025-12-19,10,Hardcore,167.1,23.0,64.6,187.36,1,112,28,138,12,83,0.0,0,0
P6257,2025-12-12,17,Regular,32.2,1.8,49.1,18.77,2,75,29,19,1,16,0.268,0,0
P10057,2025-12-23,6,Casual,4.0,2.5,7.2,0.0,3,45,3,8,0,2,0.4782,0,0
P8683,2025-12-18,11,Regular,63.1,5.3,16.4,32.37,3,75,21,54,2,31,0.3219,0,0
P7903,2025-11-20,39,Regular,30.5,3.8,10.0,11.37,10,75,9,98,1,15,0.4032,1,0
P9447,2025-11-07,52,Hardcore,150.5,17.6,145.7,71.51,3,112,43,47,4,75,0.0,0,0
P8667,2025-10-23,67,Regular,36.7,6.9,31.3,9.38,0,75,8,66,1,18,0.1076,0,0
P5751,2025-12-10,19,Regular,38.7,7.4,38.8,25.2,2,75,27,31,1,19,0.1995,0,0
P6570,2025-06-26,186,Whale,224.9,9.5,122.9,504.12,2,97,64,303,33,100,0.0,0,0
P7401,2025-08-09,142,Hardcore,158.9,12.0,94.6,137.1,5,112,55,164,9,79,0.0,0,0
P3010,2025-03-15,289,Casual,25.9,2.8,6.9,0.0,4,45,5,6,0,12,0.4654,0,0
P8514,2025-09-21,99,Regular,31.6,4.5,45.4,10.27,3,75,23,11,1,15,0.1234,0,0
P8433,2025-12-26,3,Casual,44.7,1.1,9.7,0.0,12,45,1,3,0,22,0.9173,1,0
P8119,2025-11-30,29,Regular,35.3,3.7,41.5,39.17,2,75,6,23,2,17,0.2457,0,0
P2703,2025-11-21,38,Regular,64.8,2.9,48.9,13.75,0,75,17,68,1,32,0.1329,0,0
P9513,2025-05-30,213,Regular,40.3,3.2,122.3,36.9,2,75,12,29,2,20,0.0941,0,0
P2408,2025-10-27,63,Regular,40.5,7.2,71.4,23.35,2,75,8,17,1,20,0.1587,0,0
P5526,2025-11-14,45,Regular,29.5,3.5,36.0,62.25,3,75,22,34,4,14,0.1396,0,0
P8444,2025-12-06,23,Casual,2.6,3.3,10.4,0.0,0,45,7,21,0,1,0.4556,0,0
P6765,2025-12-12,17,Regular,65.1,3.4,83.6,20.0,3,75,9,92,1,32,0.3252,0,0
P9010,2025-09-22,98,Hardcore,189.0,11.1,119.7,91.01,1,112,31,66,6,94,0.0,0,0
P9118,2025-09-05,115,Casual,2.9,0.6,20.3,0.0,1,45,8,1,0,1,0.3926,0,0
P7699,2025-12-22,7,Casual,21.9,4.7,15.0,0.0,9,45,2,43,0,10,0.8115,1,0
P6633,2025-09-19,101,Casual,16.2,2.8,12.4,0.0,8,45,6,21,0,8,0.6308,1,0
P1814,2025-09-10,110,Hardcore,161.0,11.0,93.6,91.48,4,112,31,181,6,80,0.0,0,0
P9727,2025-12-21,8,Casual,1.0,0.5,14.3,0.0,32,45,1,12,0,0,0.95,1,1
P4813,2025-12-12,17,Regular,53.6,2.3,30.4,15.73,1,75,17,40,1,26,0.2224,0,0
P10470,2025-12-20,9,Regular,23.7,4.4,62.5,30.98,1,75,12,41,2,11,0.2312,0,0
P10773,2024-12-29,365,Regular,27.2,2.3,34.4,29.58,3,75,12,62,1,13,0.1883,0,0
P6907,2025-12-15,14,Hardcore,146.3,11.4,82.2,46.22,1,112,25,99,3,73,0.0309,0,0
P1425,2025-07-17,165,Regular,32.5,4.1,36.1,32.8,17,75,11,37,2,16,0.7207,1,0
P8684,2025-10-10,80,Casual,8.4,1.5,21.7,0.0,5,45,3,0,0,4,0.4976,0,0
P9840,2025-04-18,255,Regular,44.4,4.3,36.2,33.47,1,75,14,92,2,22,0.1037,0,0
P9724,2025-12-28,1,Hardcore,151.1,12.3,114.8,73.94,3,112,21,104,4,75,0.1001,0,0
P8002,2025-06-15,197,Hardcore,148.4,14.1,86.6,97.84,0,112,58,76,6,74,0.0,0,0
P10709,2025-10-18,72,Regular,35.9,15.5,29.6,27.51,4,75,8,55,1,17,0.1964,0,0
P9683,2025-12-21,8,Regular,39.1,5.5,50.1,30.54,3,75,9,24,2,19,0.349,0,0
P6638,2025-07-21,161,Casual,1.7,2.6,16.0,0.0,9,45,3,10,0,0,0.5686,1,0
P2062,2025-07-05,177,Hardcore,198.2,18.5,121.9,187.53,0,112,48,218,12,99,0.0,0,0
P8214,2025-09-14,106,Casual,19.1,0.6,13.1,0.0,35,45,11,14,0,9,0.7681,1,1
P9592,2025-11-19,40,Regular,54.1,8.7,39.4,24.55,4,75,11,50,1,27,0.2336,0,0
P3144,2025-11-02,57,Regular,26.0,3.9,39.5,38.74,0,75,6,68,2,13,0.0504,0,0
P7933,2025-12-26,3,Casual,3.2,4.4,8.0,0.0,0,45,3,8,0,1,0.4649,0,0
P8872,2025-03-30,274,Hardcore,142.7,12.8,90.2,61.28,5,112,39,148,4,71,0.0,0,0
P10099,2025-09-24,96,Casual,9.9,3.1,5.0,0.0,3,45,4,6,0,4,0.4514,0,0
P10120,2025-12-15,14,Hardcore,112.2,8.9,112.7,76.95,0,112,42,161,5,56,0.1,0,0
P4200,2025-12-28,1,Regular,36.5,8.2,53.4,22.6,4,75,15,31,1,18,0.3857,0,0
P4472,2025-12-04,25,Regular,34.6,2.3,25.1,26.73,10,75,8,78,1,17,0.5994,1,0
P5239,2025-12-12,17,Casual,14.8,1.9,8.5,0.0,1,45,0,5,0,7,0.3716,0,0
P9296,2025-12-24,5,Regular,47.3,2.2,34.9,36.27,4,75,12,60,2,23,0.3909,0,0
P10563,2025-12-11,18,Regular,67.0,4.2,32.8,54.88,3,75,15,41,3,33,0.3135,0,0
P8464,2025-11-03,56,Casual,7.0,1.0,15.7,0.0,12,45,10,10,0,3,0.7688,1,0
P6396,2025-11-19,40,Casual,23.7,1.9,5.0,0.0,2,45,3,20,0,11,0.4215,0,0
P10252,2025-11-25,34,Casual,19.9,2.2,7.1,0.0,20,45,1,10,0,9,0.8301,1,0
P10214,2025-10-27,63,Casual,5.2,1.2,24.4,0.0,4,45,4,6,0,2,0.4056,0,0
P8631,2025-10-29,61,Regular,34.2,6.4,29.2,39.95,1,75,13,64,2,17,0.0846,0,0
P5930,2025-12-17,12,Regular,34.0,3.6,34.8,29.28,6,75,9,80,1,17,0.4611,0,0
P8193,2025-11-04,55,Casual,33.5,3.2,32.4,0.0,11,45,1,5,0,16,0.6653,1,0
P7660,2025-08-25,126,Regular,49.7,3.3,39.6,54.55,3,75,12,25,3,24,0.1215,0,0
P1012,2025-05-07,236,Hardcore,172.1,12.6,76.7,69.74,4,112,65,210,4,86,0.0,0,0
P9952,2025-06-09,203,Casual,8.7,1.5,17.0,0.0,1,45,1,4,0,4,0.3244,0,0
P3531,2025-09-25,95,Hardcore,113.5,7.1,160.9,82.52,4,112,26,152,5,56,0.0,0,0
P10032,2025-05-08,235,Casual,2.7,3.5,5.0,0.0,1,45,3,5,0,1,0.3,0,0
P5869,2025-11-10,49,Hardcore,77.7,11.7,136.2,143.43,3,112,25,147,9,38,0.0,0,0
P1319,2025-12-10,19,Casual,15.3,0.5,16.2,0.0,3,45,5,0,0,7,0.5541,0,0
P5714,2025-10-22,68,Regular,36.2,11.2,42.4,82.09,5,75,7,40,5,18,0.2032,0,0
P4387,2025-12-11,18,Regular,18.7,5.9,12.2,33.96,5,75,8,61,2,9,0.3743,0,0
P3960,2025-12-28,1,Casual,19.0,1.3,15.3,0.0,0,45,4,0,0,9,0.3879,0,0
P5054,2025-12-07,22,Hardcore,125.1,5.5,101.0,82.97,2,112,32,129,5,62,0.1487,0,0
P2274,2025-12-16,13,Regular,37.4,2.0,16.6,34.47,0,75,7,99,2,18,0.2822,0,0
P6389,2025-06-07,205,Hardcore,138.5,3.6,106.9,129.53,3,112,48,180,8,69,0.0117,0,0
P3981,2025-10-26,64,Casual,8.0,1.1,29.1,0.0,2,45,3,15,0,4,0.4302,0,0
P3049,2025-12-14,15,Casual,1.7,4.2,5.7,0.0,7,45,6,0,0,0,0.7883,1,0
P9359,2025-12-17,12,Casual,5.8,0.5,5.0,0.0,3,45,2,19,0,2,0.6234,0,0
P3958,2025-11-22,37,Casual,9.9,2.5,10.6,0.0,10,45,13,31,0,4,0.6806,1,0
P10639,2025-12-06,23,Casual,2.2,2.2,24.4,0.0,10,45,1,4,0,1,0.8645,1,0
P2667,2025-07-21,161,Hardcore,158.9,12.9,91.6,150.26,2,112,22,186,10,79,0.0,0,0
P3736,2025-12-06,23,Whale,209.4,14.4,133.9,708.14,0,97,49,319,47,100,0.0,0,0
P8771,2025-07-24,158,Regular,61.4,2.8,45.4,25.39,0,75,13,88,1,30,0.0938,0,0
P9597,2025-12-28,1,Casual,18.3,3.5,9.7,0.0,6,45,4,11,0,9,0.683,0,0
P10338,2025-10-13,77,Casual,2.8,1.0,14.9,0.0,3,45,6,2,0,1,0.3599,0,0
P7006,2025-11-02,57,Regular,29.1,5.1,22.0,49.92,0,75,10,58,3,14,0.0274,0,0
P9138,2025-12-06,23,Regular,30.5,3.3,67.3,105.94,1,75,29,55,7,15,0.2026,0,0
P3415,2025-12-20,9,Whale,168.1,4.0,151.6,527.05,8,97,48,261,35,84,0.0898,1,0
P4967,2025-05-03,240,Casual,19.4,1.1,30.1,0.0,28,45,4,9,0,9,0.7785,1,0
P6187,2025-10-26,64,Casual,8.1,1.7,5.5,0.0,4,45,2,9,0,4,0.4971,0,0
P1099,2025-12-13,16,Casual,1.1,1.9,35.6,0.0,10,45,6,1,0,0,0.7852,1,0
P6955,2025-08-02,149,Regular,40.5,2.4,46.0,20.79,1,75,18,13,1,20,0.1614,0,0
P6848,2025-12-15,14,Casual,6.1,0.5,31.1,0.0,0,45,8,5,0,3,0.4412,0,0
P3853,2025-10-23,67,Hardcore,121.6,10.4,69.7,74.55,3,112,32,203,4,60,0.0308,0,0
P3961,2025-12-27,2,Casual,12.3,5.1,18.1,0.0,5,45,4,46,0,6,0.5359,0,0
P5448,2025-10-20,70,Casual,27.0,1.3,9.4,0.0,0,45,10,26,0,13,0.3838,0,0
P6088,2025-10-09,81,Regular,34.0,3.7,27.1,32.32,6,75,8,56,2,17,0.2904,0,0
P9389,2025-09-02,118,Casual,4.8,0.7,23.3,0.0,1,45,5,27,0,2,0.3695,0,0
P9461,2025-08-04,147,Hardcore,160.5,12.7,99.7,79.86,0,112,27,130,5,80,0.0,0,0
P6073,2025-12-27,2,Casual,12.3,3.1,5.5,0.0,4,45,3,4,0,6,0.563,0,0
P6822,2025-08-10,141,Regular,36.8,3.5,49.1,18.43,0,75,22,36,1,18,0.0518,0,0
P9407,2025-07-17,165,Casual,14.5,1.5,5.0,0.0,2,45,2,15,0,7,0.4275,0,0
P1520,2025-10-22,68,Regular,19.6,3.9,15.1,8.1,5,75,8,54,1,9,0.2008,0,0
P1718,2025-12-28,1,Casual,4.3,1.4,13.1,0.0,14,45,7,1,0,2,0.95,1,0
P6775,2025-09-27,93,Casual,2.4,0.7,13.8,0.0,5,45,2,37,0,1,0.4815,0,0
P1347,2025-05-07,236,Casual,1.6,1.5,35.2,0.0,1,45,4,8,0,0,0.4284,0,0
P9083,2025-05-25,218,Casual,10.7,1.1,31.0,0.0,5,45,5,4,0,5,0.4588,0,0
P1374,2024-12-29,365,Casual,15.9,0.5,40.8,0.0,1,45,3,4,0,7,0.3299,0,0
P5335,2025-03-11,293,Casual,24.5,3.9,5.0,0.0,3,45,2,1,0,12,0.3916,0,0
P10284,2025-09-08,112,Hardcore,134.0,11.0,68.8,133.1,1,112,30,85,8,67,0.0,0,0
P7291,2025-12-10,19,Casual,8.2,2.7,13.0,0.0,3,45,5,1,0,4,0.6097,0,0
P7934,2025-12-13,16,Hardcore,179.2,5.4,175.8,91.99,8,112,32,83,6,89,0.2694,1,0
P5385,2025-07-20,162,Regular,45.9,2.6,28.2,30.53,2,75,20,26,2,22,0.1974,0,0
P5726,2025-10-12,78,Hardcore,90.5,20.0,134.9,218.99,3,112,95,119,14,45,0.0,0,0
P7055,2025-08-22,129,Regular,15.0,11.6,47.0,8.68,10,75,22,39,1,7,0.3579,1,0
P9253,2025-11-03,56,Regular,43.5,3.4,20.4,24.66,5,75,6,46,1,21,0.3039,0,0
P1235,2025-10-12,78,Regular,34.8,1.0,121.1,47.96,3,75,19,25,3,17,0.1246,0,0
P3352,2025-12-03,26,Regular,64.8,4.2,46.3,7.84,0,75,23,58,1,32,0.2023,0,0
P7146,2025-08-13,138,Regular,24.3,4.9,25.7,23.56,3,75,18,52,1,12,0.2134,0,0
P4265,2025-03-18,286,Casual,15.1,6.0,33.2,0.0,0,45,8,1,0,7,0.2873,0,0
P2850,2025-11-29,30,Casual,5.7,1.9,5.0,0.0,8,45,5,21,0,2,0.6269,1,0
P9183,2025-12-08,21,Whale,203.0,4.4,120.3,662.95,2,97,75,250,44,100,0.0,0,0
P6530,2025-12-21,8,Regular,38.0,2.2,21.2,20.15,1,75,20,67,1,19,0.2518,0,0
P7662,2025-06-30,182,Casual,1.0,2.5,26.1,0.0,0,45,1,11,0,0,0.3061,0,0
P3840,2025-07-09,173,Casual,20.1,2.3,21.2,0.0,2,45,2,3,0,10,0.3114,0,0
P7440,2025-11-14,45,Casual,3.1,0.7,11.8,0.0,10,45,1,3,0,1,0.5956,1,0
P2323,2025-12-25,4,Casual,1.3,0.5,12.1,0.0,6,45,9,25,0,0,0.6509,0,0
P7685,2025-12-04,25,Casual,1.2,2.3,16.5,0.0,0,45,2,6,0,0,0.3725,0,0
P9061,2025-06-12,200,Casual,18.5,0.5,18.6,0.0,4,45,3,3,0,9,0.4564,0,0
P4262,2025-09-21,99,Regular,56.8,7.4,50.1,47.29,1,75,22,43,3,28,0.0,0,0
P7119,2025-12-06,23,Regular,58.7,4.6,78.5,57.37,0,75,25,57,3,29,0.1896,0,0
P3717,2025-08-29,122,Whale,314.6,6.8,111.4,451.68,1,97,49,384,30,100,0.0,0,0
P3723,2025-05-30,213,Regular,18.7,7.0,69.1,29.54,1,75,9,39,1,9,0.0,0,0
P2338,2025-07-06,176,Casual,65.7,1.1,13.4,0.0,1,45,7,4,0,32,0.3282,0,0
P4549,2025-12-20,9,Regular,56.3,4.1,81.0,17.12,2,75,19,30,1,28,0.2618,0,0
P10365,2025-11-16,43,Regular,40.6,3.0,37.6,30.21,1,75,13,47,2,20,0.1431,0,0
P8378,2025-03-01,303,Regular,77.6,2.5,39.1,17.26,2,75,12,40,1,38,0.2148,0,0
P9375,2024-12-29,365,Casual,11.1,3.4,28.0,0.0,8,45,1,1,0,5,0.6027,1,0
P1929,2025-06-27,185,Casual,17.5,3.0,13.0,0.0,10,45,1,3,0,8,0.6682,1,0
P6790,2025-08-07,144,Casual,9.1,2.5,7.7,0.0,8,45,2,3,0,4,0.5909,1,0
P2182,2025-08-09,142,Regular,29.1,4.0,27.6,16.87,1,75,9,79,1,14,0.2104,0,0
P6994,2025-04-24,249,Casual,10.0,1.3,34.6,5.0,0,45,11,2,1,5,0.3597,0,0
P7623,2025-06-02,210,Regular,32.7,5.6,47.0,68.71,4,75,14,64,4,16,0.1792,0,0
P9489,2025-11-05,54,Casual,6.1,0.5,9.0,0.0,5,45,3,25,0,3,0.5164,0,0
P6783,2025-11-15,44,Casual,63.5,0.5,5.0,10.0,0,45,1,2,1,31,0.3306,0,0
P10436,2025-11-07,52,Regular,35.3,3.5,33.2,37.45,10,75,14,43,2,17,0.4698,1,0
P1327,2025-12-06,23,Regular,22.9,2.7,37.3,69.59,7,75,8,31,4,11,0.4655,1,0
P6590,2025-09-24,96,Casual,2.3,2.2,26.6,5.0,2,45,0,12,1,1,0.357,0,0
P9896,2025-09-27,93,Casual,4.6,1.4,18.8,0.0,12,45,3,58,0,2,0.749,1,0
P4575,2025-08-15,136,Casual,2.2,5.6,35.3,0.0,1,45,1,5,0,1,0.3193,0,0
P7013,2024-12-29,365,Regular,34.7,5.7,23.5,19.37,6,75,20,44,1,17,0.2463,0,0
P10155,2025-12-02,27,Casual,47.2,1.2,16.4,0.0,3,45,2,1,0,23,0.5509,0,0
P3349,2025-12-10,19,Casual,14.4,2.1,18.9,0.0,18,45,2,2,0,7,0.95,1,0
P10958,2025-11-11,48,Regular,44.6,2.7,55.2,36.8,3,75,8,32,2,22,0.1919,0,0
P5970,2024-12-29,365,Regular,49.8,5.3,34.4,59.68,1,75,15,51,3,24,0.0686,0,0
P8484,2025-06-30,182,Regular,54.1,4.2,25.6,26.07,1,75,19,68,1,27,0.0334,0,0
P1689,2025-12-04,25,Casual,123.4,1.9,13.0,0.0,4,45,8,23,0,61,0.5496,0,0
P8280,2025-11-17,42,Regular,23.0,9.1,98.7,50.29,0,75,21,12,3,11,0.0,0,0
P5323,2025-10-12,78,Regular,34.9,2.6,42.9,12.37,0,75,19,61,1,17,0.1024,0,0
P6445,2025-11-22,37,Casual,14.4,2.8,11.5,0.0,10,45,8,13,0,7,0.7321,1,0
P7511,2025-11-07,52,Hardcore,167.7,16.7,115.1,56.15,5,112,55,188,3,83,0.0,0,0
P7101,2025-12-25,4,Regular,44.2,3.3,71.7,26.94,5,75,13,43,1,22,0.3867,0,0
P3536,2025-09-23,97,Regular,47.3,5.3,71.3,41.39,5,75,3,72,2,23,0.2421,0,0
P1606,2025-09-26,94,Casual,9.9,0.8,28.0,0.0,10,45,1,11,0,4,0.6106,1,0
P9728,2025-12-07,22,Casual,3.0,3.7,19.5,0.0,7,45,5,1,0,1,0.6636,1,0
P3264,2025-08-17,134,Regular,52.9,1.7,22.3,19.84,3,75,12,36,1,26,0.2154,0,0
P6264,2025-09-29,91,Whale,155.1,9.7,60.1,476.94,4,97,70,269,31,77,0.0,0,0
P3865,2025-08-16,135,Regular,25.9,7.9,47.5,27.23,1,75,17,36,1,12,0.1725,0,0
P10082,2025-12-08,21,Casual,34.3,0.8,12.4,0.0,12,45,8,1,0,17,0.8768,1,0
P1356,2025-08-13,138,Casual,27.9,2.9,13.9,0.0,0,45,1,5,0,13,0.3882,0,0
P3302,2025-11-21,38,Regular,20.9,8.7,29.3,87.23,2,75,5,41,5,10,0.151,0,0
